order_id,order_date,customer_id,country,brand,model,price,quantity,discount,payment_method,rating,returned
ORD-101523,22-01-2024,CUST-52833,Japan,Apple,iPhone SE,1491.19,1.0,0.368,PayPal,4.1,0
ORD-100451,24-07-2023,CUST-64626,Australia,Samsung,Galaxy A54,1455.09,1.0,0.147,PayPal,1.3,yes
ORD-103983,05/20/2024,CUST-87840,France,SAMSUNG,Galaxy A54,809.74,5.0,0.066,Bank Transfer,2.5,1
ORD-102538,2024-04-23,CUST-94364,Singapore,Apple,iPhone 14,373.68,2.0,0.079,PayPal,1.2,False
ORD-104172,2023-07-17,CUST-71000,Singapore,oneplus,OnePlus 12,553.81,1.0,0.345,PayPal,1.9,False
ORD-104853,04-05-2024,CUST-33102,Canada,SAMSUNG,Galaxy Z Fold 5,1357.56,1.0,1.633,Debit Card,2.1,0
ORD-101311,04-04-2023,CUST-54078,France,Xiaomi,Xiaomi 14,1487.41,2.0,0.032,UPI,1.7,False
ORD-103149,2022-10-25,CUST-76354,Japan,Sony,Xperia 1 V,943.38,2.0,,UPI,,False
ORD-101111,2024-05-30,CUST-83320,Brazil,Xiaomi,POCO F5,1250.92,5.0,0.186,UPI,3.4,False
ORD-104621,12/27/2022,CUST-62789,Singapore,APPLE,iPhone 14,640.07,4.0,0.314,Credit Card,3.5,1
ORD-103874,2022-05-24,CUST-58823,Australia,Samsung,Galaxy Z Fold 5,921.81,5.0,0.092,Credit Card,4.4,1
ORD-103489,2024-12-31,CUST-16257,Canada,Sony,Xperia 10 V,307.85,1.0,0.317,PayPal,3.3,True
ORD-101287,2023-02-06,CUST-60846,France,xiaomi,POCO F5,538.93,5.0,0.13,Bank Transfer,3.9,False
ORD-104244,07/01/2022,CUST-88802,Singapore,,OnePlus 11,1350.7,1.0,0.328,COD,,False
ORD-104773,07/05/2022,CUST-76253,Canada,ONEPLUS,OnePlus Nord 3,1127.67,5.0,0.236,UPI,3.2,False
ORD-103300,31-08-2024,CUST-24914,Singapore,Google,Pixel 8,1340.92,2.0,0.381,,1.1,0
ORD-103310,02/23/2024,CUST-43904,France,Motorola,Moto G84,681.47,4.0,0.083,UPI,1.2,0
ORD-100327,2022-05-17,CUST-10201,Australia,APPLE,iPhone 15 Pro,565.96,1.0,0.149,COD,3.3,yes
ORD-102490,10/05/2023,CUST-71424,Brazil,Apple,iPhone 15 Pro,718.7,5.0,0.085,Credit Card,3.8,1
ORD-104761,08/11/2024,CUST-28233,Germany,Sony,Xperia 1 V,1129.56,,0.186,Bank Transfer,4.5,True
ORD-100832,2023-02-22,CUST-61738,USA,OnePlus,OnePlus 12,218.17,5.0,0.108,Debit Card,4.5,no
ORD-103079,08-06-2024,CUST-14793,USA,Xiaomi,Xiaomi 14,191.55,3.0,0.223,PayPal,,0
ORD-103462,10-02-2024,CUST-78961,Australia,Samsung,Galaxy A54,1042.57,5.0,0.229,Debit Card,3.3,False
ORD-104462,02-03-2022,CUST-35960,India,oneplus,OnePlus 12,1096.03,3.0,0.371,UPI,2.5,0
ORD-100054,2022-01-02,CUST-81113,Brazil,apple,iPhone 15,1092.55,5.0,1.201,Debit Card,5.8,
ORD-104064,10/25/2023,CUST-37181,Brazil,Apple,iPhone 15,455.73,3.0,0.387,PayPal,1.3,False
ORD-103451,05-11-2024,CUST-11324,Canada,GOOGLE,Pixel 7a,262.68,999.0,0.059,COD,4.6,True
ORD-101901,2022-03-16,CUST-48736,Brazil,,iPhone 15 Pro,1071.91,5.0,0.1,Bank Transfer,4.9,True
ORD-101481,2023-11-08,CUST-11942,France,SAMSUNG,Galaxy S23,618.59,2.0,0.112,Debit Card,3.0,yes
ORD-103335,2022-10-04,CUST-22445,Germany,google,Pixel 7a,938.23,2.0,0.041,Bank Transfer,3.6,False
ORD-100946,10/05/2023,CUST-31876,,xiaomi,Redmi Note 13,1002.83,1.0,0.255,Credit Card,3.6,False
ORD-103293,10/14/2023,CUST-14152,Brazil,Samsung,Galaxy A54,496.7,,0.062,PayPal,1.8,False
ORD-102161,16-09-2022,CUST-99564,Japan,apple,iPhone 15,664.58,4.0,0.344,Debit Card,4.3,True
ORD-103057,01-11-2023,CUST-27329,USA,XIAOMI,Xiaomi 14,1352.1,1.0,0.149,PayPal,3.8,False
ORD-100768,2023-11-19,CUST-19699,UK,Motorola,Moto G53,1410.28,3.0,0.176,Credit Card,2.6,False
ORD-104931,2022-06-07,CUST-78763,Brazil,Samsung,Galaxy S23,831.24,1.0,,COD,3.6,0
ORD-103495,02-08-2024,CUST-28906,Singapore,xiaomi,Redmi Note 13,411.18,2.0,0.288,,4.2,False
ORD-100285,2024-09-14,CUST-34992,United Kingdom,Apple,,614.0,1.0,0.226,COD,3.5,True
ORD-104349,03/07/2024,CUST-13400,USA,GOOGLE,Pixel 7a,443.13,3.0,0.25,PayPal,3.3,0
ORD-104522,07/20/2022,CUST-60742,Australia,Motorola,,453.79,1.0,0.193,COD,2.4,1
ORD-102332,09/18/2023,CUST-20767,,Motorola,Edge 40 Pro,840.73,2.0,,UPI,4.9,False
ORD-102717,09/19/2022,CUST-60887,Canada,Samsung,Galaxy A54,1313.99,5.0,0.109,UPI,1.9,1
ORD-102079,07/13/2023,CUST-47948,Brazil,XIAOMI,Redmi 12,248.01,4.0,0.224,COD,1.8,True
ORD-103389,,CUST-52682,Germany,OnePlus,OnePlus 12,853.92,2.0,0.029,Bank Transfer,2.6,True
ORD-100722,12/10/2024,CUST-11869,USA,SAMSUNG,Galaxy S23,1030.14,,0.298,Bank Transfer,3.2,False
ORD-100951,10/06/2024,CUST-97471,Canada,apple,iPhone 15,366.57,3.0,0.106,PayPal,1.6,False
ORD-104437,01/14/2024,CUST-21559,india ,,Galaxy A54,785.02,3.0,0.093,PayPal,1.0,no
ORD-102262,2022-05-11,CUST-48305,,Motorola,Moto G84,510.28,5.0,0.203,COD,3.5,False
ORD-100989,07/22/2024,CUST-44103,Singapore,Google,Pixel 7a,427.7,1.0,0.346,Bank Transfer,2.8,True
ORD-103212,29-01-2024,CUST-89998,Japan,,OnePlus Nord 3,238.04,2.0,0.035,Bank Transfer,2.1,True
ORD-101759,03/09/2023,CUST-26670,france,apple,iPhone 15,1494.44,2.0,0.206,Credit Card,1.6,False
ORD-104173,29-10-2023,CUST-19079,United Kingdom,Apple,iPhone 14,1340.82,1.0,0.01,Credit Card,1.4,1
ORD-101724,07/05/2022,CUST-59080,India,Apple,iPhone 15,1456.4,5.0,0.083,Debit Card,4.4,no
ORD-100341,17-04-2024,CUST-29601,Brazil,Xiaomi,Redmi 12,841.44,2.0,0.255,UPI,1.4,False
ORD-103701,2022-05-21,CUST-49031,UK,OnePlus,OnePlus 12,153.64,3.0,0.263,Bank Transfer,3.9,False
ORD-100688,06/01/2023,CUST-85908,Canada,Samsung,Galaxy Z Fold 5,612.44,4.0,0.102,Bank Transfer,1.7,False
ORD-103432,10/01/2024,CUST-57668,Germany,Samsung,Galaxy S24,646.46,5.0,0.037,COD,3.6,1
ORD-100966,12/30/2022,CUST-34335,Japan,apple,iPhone 15 Pro,153.08,4.0,0.25,COD,1.6,yes
ORD-104804,11-06-2024,CUST-63470,India,ONEPLUS,OnePlus 11,1076.31,4.0,0.343,Debit Card,2.9,
ORD-102203,06/25/2022,CUST-20226,India,ONEPLUS,OnePlus 11,1106.29,5.0,0.035,Bank Transfer,4.3,0
ORD-102713,05-09-2023,CUST-87450,Germany,APPLE,iPhone 15,1340.68,3.0,0.087,Credit Card,3.9,False
ORD-103572,08-05-2024,CUST-67832,France,SAMSUNG,,620.63,5.0,0.035,COD,4.9,0
ORD-101990,23-11-2022,CUST-44986,Brazil,Google,Pixel 8,220.69,1.0,0.32,PayPal,4.7,1
ORD-104120,04/26/2023,CUST-30768,Australia,Google,Pixel 8,616.98,2.0,0.385,Credit Card,3.7,1
ORD-104168,09/07/2022,CUST-17463,Australia,Apple,iPhone 15,945.02,4.0,0.027,Credit Card,2.1,False
ORD-104820,08/25/2023,CUST-33475,UK,APPLE,iPhone 15 Pro,1065.54,2.0,0.214,Credit Card,4.8,1
ORD-103600,29-03-2022,CUST-50382,Canada,Apple,iPhone 14,844.2,2.0,0.209,Bank Transfer,4.3,1
ORD-104641,,CUST-19412,Singapore,Apple,iPhone 15,1470.84,1.0,0.254,Credit Card,4.5,1
ORD-104926,04/06/2022,CUST-39564,Singapore,Xiaomi,Redmi Note 13,608.88,5.0,0.389,COD,4.7,True
ORD-104962,09-05-2022,CUST-91876,india ,APPLE,,636.62,5.0,0.35,,2.7,yes
ORD-100385,01/28/2024,CUST-25320,Germany,Google,,696.39,3.0,,Debit Card,1.5,1
ORD-104441,2022-09-14,CUST-71822,India,Samsung,Galaxy S23,241.95,4.0,0.186,Credit Card,4.1,0
ORD-104643,01/03/2022,CUST-80818,India,Xiaomi,Redmi Note 13,418.66,3.0,0.312,Debit Card,3.3,1
ORD-100536,08/17/2023,CUST-97546,Brazil,Xiaomi,Redmi Note 13,875.89,2.0,0.285,Debit Card,4.5,
ORD-104741,2022-02-10,CUST-36455,Singapore,samsung,Galaxy S24,609.83,4.0,0.386,COD,2.3,yes
ORD-103507,31-08-2023,CUST-92345,Germany,Xiaomi,POCO F5,397.37,5.0,0.15,PayPal,1.6,False
ORD-100201,29-07-2023,CUST-22554,USA,samsung,Galaxy Z Fold 5,1150.09,5.0,0.157,COD,1.0,1
ORD-101332,08/04/2022,CUST-32851,Canada,Samsung,Galaxy S23,230.41,5.0,0.16,COD,3.2,False
ORD-103502,28-05-2022,CUST-22676,India,,OnePlus Nord 3,890.0,1.0,0.285,Debit Card,1.5,no
ORD-102708,2022-04-15,CUST-50114,GERMANY,Google,,291.35,1.0,0.389,UPI,3.1,
ORD-104021,09/14/2024,CUST-58597,UK,Motorola,Moto G53,231.26,4.0,0.131,UPI,1.6,yes
ORD-101854,31-01-2024,CUST-68064,USA,Apple,iPhone 15,864.82,4.0,0.069,UPI,2.3,1
ORD-104543,22-10-2023,CUST-14691,Australia,Apple,,603.84,4.0,0.137,Bank Transfer,5.2,0
ORD-102872,31-10-2022,CUST-68837,USA,SAMSUNG,Galaxy Z Fold 5,1266.87,-1.0,0.23,Debit Card,4.7,False
ORD-103030,12-05-2024,CUST-36772,Japan,GOOGLE,Pixel 8 Pro,549.08,4.0,0.078,COD,3.5,False
ORD-101205,2024-04-20,CUST-75391,India,Google,Pixel 8,364.89,2.0,0.162,Debit Card,3.8,True
ORD-101645,17-08-2022,CUST-93180,uk,Sony,Xperia 10 V,981.96,1.0,0.325,Debit Card,1.4,False
ORD-103417,2023-06-27,CUST-76682,Singapore,GOOGLE,Pixel 8,204.24,4.0,0.268,Credit Card,2.2,0
ORD-103476,2022-05-14,CUST-66568,India,,iPhone 15,543.25,1.0,0.073,PayPal,2.6,True
ORD-102861,06-09-2024,CUST-11073,Singapore,OnePlus,OnePlus 11,1200.38,1.0,,Bank Transfer,3.2,0
ORD-101792,04/21/2024,CUST-85480,Singapore,Samsung,Galaxy S24,267.52,3.0,0.202,Credit Card,2.4,0
ORD-103797,04-09-2024,CUST-42688,,xiaomi,Redmi 12,999.43,5.0,0.261,UPI,2.8,False
ORD-103368,2024-01-04,CUST-11560,germany,ONEPLUS,OnePlus 12,519.42,,0.122,Bank Transfer,5.0,0
ORD-103367,12/29/2023,CUST-89233,uk,Motorola,Moto G53,941.33,3.0,0.206,Debit Card,1.8,True
ORD-103533,14-06-2023,CUST-49514,usa,ONEPLUS,OnePlus Nord 3,1234.65,1.0,0.237,PayPal,4.3,False
ORD-104464,19-11-2022,CUST-28779,Australia,Apple,iPhone 14,642.41,4.0,0.148,COD,4.5,yes
ORD-103449,28-09-2024,CUST-70450,USA,Motorola,Moto G84,648.91,3.0,0.079,Bank Transfer,1.7,False
ORD-100603,08/10/2022,CUST-28577,USA,GOOGLE,Pixel 8 Pro,615.44,5.0,0.093,Debit Card,2.5,1
ORD-103056,10/11/2023,CUST-75684,Inda,Samsung,Galaxy S23,487.06,2.0,0.383,Bank Transfer,4.8,no
ORD-104431,11/24/2023,CUST-59815,Singapore,google,Pixel 8 Pro,601.46,3.0,0.298,Bank Transfer,2.2,False
ORD-100126,03-03-2024,CUST-16393,India,GOOGLE,Pixel 8 Pro,1213.51,4.0,0.121,COD,2.3,1
ORD-103876,2023-06-24,CUST-19045,Canada,Xiaomi,Redmi 12,531.73,1.0,0.163,Bank Transfer,4.7,True
ORD-102935,09/26/2022,CUST-44802,Singapore,Motorola,Edge 40 Pro,1382.78,3.0,0.373,UPI,4.5,yes
ORD-103531,16-04-2022,CUST-76980,Canada,Apple,iPhone 15,954.83,5.0,0.035,PayPal,2.1,0
ORD-102730,29-07-2024,CUST-13340,Brazil,Samsung,Galaxy Z Fold 5,426.09,3.0,0.06,Bank Transfer,1.3,0
ORD-100827,2022-11-16,CUST-48285,Japan,OnePlus,OnePlus 12,447.88,1.0,0.047,Credit Card,3.4,0
ORD-101639,03/09/2024,CUST-58170,france,Xiaomi,POCO F5,345.45,1.0,0.282,Debit Card,2.2,False
ORD-100984,20-03-2024,CUST-18190,Japan,google,Pixel 7a,354.42,4.0,0.005,Debit Card,1.7,no
ORD-103281,09/22/2023,CUST-75857,USA,,OnePlus 11,840.23,5.0,0.091,UPI,3.4,False
ORD-101371,04/25/2022,CUST-12812,Brazil,Samsung,Galaxy A54,1105.55,5.0,0.328,UPI,1.5,no
ORD-102188,01/15/2022,CUST-87515,Canada,Xiaomi,Redmi 12,1448.93,5.0,0.246,Debit Card,4.5,True
ORD-104688,15-02-2024,CUST-50287,Canada,Sony,Xperia 5 V,446.92,3.0,0.184,Credit Card,1.4,0
ORD-102443,06/04/2022,CUST-47266,U.K.,ONEPLUS,OnePlus 11,1036.71,4.0,0.328,Debit Card,4.7,True
ORD-100362,24-09-2024,CUST-66045,Germany,XIAOMI,POCO F5,1335.81,5.0,0.049,Bank Transfer,1.9,False
ORD-102349,08/01/2023,CUST-99759,Germany,apple,iPhone SE,1001.01,3.0,0.136,Debit Card,3.7,1
ORD-100345,2023-11-21,CUST-92478,Brazil,samsung,Galaxy S24,529.67,2.0,0.045,Debit Card,1.3,False
ORD-100814,10/11/2023,CUST-62798,France,,Galaxy A54,1054.64,4.0,0.207,Bank Transfer,1.5,False
ORD-103205,24-04-2023,CUST-39246,,Xiaomi,POCO F5,621.14,1.0,0.102,Credit Card,4.3,yes
ORD-104259,14-05-2022,CUST-65409,Australia,OnePlus,OnePlus Nord 3,259.77,4.0,0.195,Credit Card,2.3,False
ORD-104873,30-09-2023,CUST-91634,India,Sony,Xperia 1 V,1487.97,3.0,0.376,UPI,3.8,1
ORD-103325,2023-10-19,CUST-83090,INDIA,SAMSUNG,Galaxy Z Fold 5,454.49,2.0,,,1.5,yes
ORD-104106,2023-09-01,CUST-98070,INDIA,OnePlus,OnePlus 11,1323.49,,0.223,Credit Card,4.5,0
ORD-102116,03/01/2023,CUST-23427,India,ONEPLUS,OnePlus 11,502.76,1.0,0.196,Credit Card,1.3,True
ORD-101834,24-11-2024,CUST-55184,India,OnePlus,OnePlus 12,996.16,2.0,0.034,Bank Transfer,2.5,True
ORD-100793,12/21/2023,CUST-78989,Australia,OnePlus,OnePlus 12,1360.34,5.0,0.284,Credit Card,2.0,True
ORD-101914,2024-04-04,CUST-85390,Australia,Motorola,Moto G84,517.24,4.0,0.315,Bank Transfer,2.8,False
ORD-102674,2024-03-17,CUST-96359,USA,Samsung,Galaxy S23,1112.62,5.0,0.059,Bank Transfer,3.2,False
ORD-100094,2023-10-19,CUST-82475,France,samsung,Galaxy Z Fold 5,289.42,1.0,0.163,Credit Card,3.5,False
ORD-103756,2023-02-20,CUST-70722,USA,Samsung,Galaxy S23,531.75,5.0,0.255,Debit Card,2.9,yes
ORD-102891,2023-05-26,CUST-72331,India,xiaomi,POCO F5,264.9,3.0,0.13,UPI,4.3,0
ORD-102371,22-01-2022,CUST-86872,UK,Sony,Xperia 10 V,386.72,1.0,0.006,Debit Card,2.1,False
ORD-104216,05/18/2022,CUST-62945,Japan,samsung,,532.21,1.0,0.087,COD,3.9,1
ORD-104505,2024-12-09,CUST-41577,,OnePlus,OnePlus 11,602.2,1.0,0.108,PayPal,2.8,True
ORD-103228,2022-10-08,CUST-32232,Germany,OnePlus,,383.63,5.0,0.13,Debit Card,3.4,True
ORD-102853,2023-10-23,CUST-95321,Brazil,Motorola,Moto G53,384.33,1.0,0.215,COD,3.9,0
ORD-102912,2022-01-31,CUST-81439,France,Motorola,Moto G84,782.94,1.0,0.049,PayPal,3.2,yes
ORD-101865,07/01/2023,CUST-74335,Canada,xiaomi,Redmi 12,99999.0,1.0,0.245,PayPal,1.6,False
ORD-101857,02-06-2022,CUST-77410,USA,Motorola,Moto G53,1291.11,1.0,0.181,Credit Card,2.3,
ORD-102645,08/22/2024,CUST-68771,India,Xiaomi,POCO F5,1327.08,2.0,0.206,PayPal,2.9,no
ORD-102243,2022-02-06,CUST-20987,UK,Xiaomi,Xiaomi 14,1314.93,2.0,0.062,PayPal,3.8,False
ORD-102336,2023-03-16,CUST-80408,Singapore,Apple,iPhone 15,157.06,-1.0,0.171,Bank Transfer,3.3,False
ORD-100950,17-06-2022,CUST-55901,UK,XIAOMI,Redmi 12,983.92,1.0,0.098,Credit Card,3.5,True
ORD-103068,10/24/2023,CUST-60456,Canada,ONEPLUS,OnePlus 12,796.6,,0.187,UPI,1.2,yes
ORD-101120,30-08-2023,CUST-66188,France,SAMSUNG,Galaxy S24,293.7,2.0,0.379,UPI,4.9,yes
ORD-102597,01/25/2022,CUST-62207,Australia,apple,iPhone 15,994.99,3.0,0.252,Debit Card,2.8,0
ORD-102204,13-11-2022,CUST-48833,India,Sony,Xperia 10 V,1091.66,5.0,0.177,Bank Transfer,3.3,yes
ORD-100419,2023-08-22,CUST-11385,USA,samsung,Galaxy S24,891.33,5.0,0.066,COD,4.0,False
ORD-100922,2024-05-09,CUST-65736,UK,SAMSUNG,,1139.62,4.0,0.239,UPI,3.6,False
ORD-101254,06/19/2024,CUST-55775,Germany,Samsung,Galaxy A54,1186.51,3.0,0.125,UPI,3.4,True
ORD-100477,28-04-2022,CUST-30304,Germany,Apple,iPhone 15,787.24,3.0,0.285,Debit Card,4.0,yes
ORD-102035,2024-12-20,CUST-70979,Brazil,apple,iPhone 14,1381.44,,0.247,COD,1.5,0
ORD-101202,2022-10-22,CUST-92257,Inda,oneplus,OnePlus 12,340.38,2.0,0.323,Bank Transfer,4.6,True
ORD-102626,2023-10-29,CUST-81173,Japan,samsung,Galaxy S23,1163.81,2.0,,Bank Transfer,4.2,False
ORD-104896,01/18/2023,CUST-19306,Japan,samsung,Galaxy S24,488.36,2.0,0.378,COD,1.2,False
ORD-101970,05/09/2022,CUST-83165,USA,APPLE,iPhone 15,455.91,5.0,0.118,UPI,4.9,
ORD-103110,15-04-2023,CUST-96254,Australia,Samsung,Galaxy S23,235.88,5.0,0.197,COD,4.1,False
ORD-104018,11/18/2022,CUST-52882,USA,xiaomi,Redmi Note 13,1388.86,1.0,0.014,Bank Transfer,3.2,True
ORD-102151,2022-11-22,CUST-54678,India,xiaomi,Xiaomi 14,1167.42,1.0,0.25,Credit Card,1.1,False
ORD-103687,2022-07-13,CUST-19169,Germany,OnePlus,OnePlus 11,932.89,3.0,0.087,UPI,1.5,0
ORD-101997,08-08-2024,CUST-26915,UK,,Xperia 1 V,1146.68,,0.211,UPI,2.6,False
ORD-104033,08/21/2022,CUST-96295,Japan,Google,Pixel 8,850.96,1.0,0.155,Debit Card,4.1,
ORD-103054,04/10/2024,CUST-21295,UK,Xiaomi,Redmi Note 13,417.67,5.0,0.302,PayPal,4.3,1
ORD-101248,29-06-2023,CUST-29046,uk,Motorola,Moto G84,230.58,,0.015,COD,2.1,yes
ORD-102192,,CUST-89236,Canada,oneplus,OnePlus Nord 3,662.54,2.0,0.174,UPI,2.9,
ORD-102712,12-07-2024,CUST-32469,India,Motorola,Edge 40 Pro,585.08,4.0,0.341,UPI,1.8,True
ORD-100992,2022-02-21,CUST-38082,India,SAMSUNG,Galaxy Z Fold 5,1339.25,5.0,0.154,Debit Card,5.0,False
ORD-102190,2024-09-14,CUST-23254,France,Google,Pixel 7a,601.01,-1.0,0.307,Debit Card,2.0,no
ORD-103762,08/13/2023,CUST-91478,Singapore,Motorola,Edge 40 Pro,233.21,4.0,0.069,Credit Card,,1
ORD-103597,30-09-2023,CUST-10618,Australia,apple,iPhone 14,1466.38,4.0,0.258,COD,1.4,no
ORD-101318,11/14/2022,CUST-32670,Brazil,samsung,Galaxy S23,697.76,1.0,0.093,Debit Card,3.0,1
ORD-101863,2022-01-28,CUST-63112,Australia,google,Pixel 8,1022.5,2.0,0.051,Credit Card,1.7,False
ORD-102343,24-11-2022,CUST-11525,India,GOOGLE,Pixel 8 Pro,400.88,4.0,0.257,Debit Card,3.9,False
ORD-102449,01/20/2022,CUST-49337,USA,APPLE,iPhone SE,369.02,2.0,0.121,Bank Transfer,1.0,False
ORD-102136,2022-09-26,CUST-69780,Canada,Xiaomi,POCO F5,165.07,4.0,0.335,Bank Transfer,2.5,no
ORD-101065,02/22/2024,CUST-71249,India,SAMSUNG,Galaxy S23,1362.37,1.0,0.353,Debit Card,3.5,1
ORD-103352,,CUST-95083,Germany,,Galaxy S23,,5.0,0.243,Bank Transfer,4.4,False
ORD-104227,02-09-2023,CUST-66590,France,google,,336.07,2.0,0.192,Bank Transfer,1.7,True
ORD-102621,2024-10-04,CUST-98791,india ,Sony,Xperia 5 V,532.14,3.0,0.131,UPI,3.5,True
ORD-100077,10-08-2024,CUST-40812,Australia,Motorola,Edge 40 Pro,1311.84,1.0,0.052,Credit Card,1.6,1
ORD-102898,2023-07-29,CUST-36336,uk,OnePlus,OnePlus 11,643.94,3.0,0.285,Credit Card,2.1,False
ORD-101314,05-08-2023,CUST-64320,Singapore,Motorola,Moto G53,520.57,5.0,0.261,Bank Transfer,4.2,1
ORD-104443,2022-10-27,CUST-75502,Australia,Apple,iPhone 15 Pro,482.1,1.0,0.369,Bank Transfer,1.4,True
ORD-100872,2024-12-20,CUST-50710,Germany,Motorola,Moto G84,1144.91,1.0,0.116,Debit Card,2.6,0
ORD-103850,25-09-2024,CUST-44742,india,samsung,Galaxy S23,1347.06,1.0,0.087,,4.3,False
ORD-104865,2022-04-14,CUST-62213,USA,Apple,iPhone SE,714.47,3.0,0.021,Credit Card,1.3,1
ORD-102965,2022-03-15,CUST-27564,USA,GOOGLE,Pixel 8,367.88,4.0,0.085,Credit Card,2.1,False
ORD-103391,05/18/2023,CUST-93436,UK,google,Pixel 8,500.06,2.0,0.371,COD,3.8,0
ORD-102560,05-12-2024,CUST-91279,Australia,samsung,Galaxy S23,647.76,3.0,0.316,Bank Transfer,4.0,no
ORD-104975,02/06/2022,CUST-10841,usa,Apple,iPhone SE,935.58,3.0,0.253,PayPal,2.1,True
ORD-102635,08-11-2022,CUST-36042,Canada,samsung,Galaxy S24,728.39,2.0,0.322,Debit Card,1.5,0
ORD-103530,22-06-2023,CUST-17887,india,Google,Pixel 8 Pro,,1.0,0.271,Credit Card,2.7,1
ORD-100375,20-12-2023,CUST-42173,Japan,samsung,Galaxy A54,1118.36,2.0,0.167,Credit Card,4.7,False
ORD-101908,11/26/2023,CUST-30533,Japan,SAMSUNG,Galaxy A54,1377.68,3.0,0.124,UPI,4.9,False
ORD-104403,2023-11-24,CUST-43282,Brazil,Apple,iPhone 14,1279.58,4.0,0.375,COD,2.7,True
ORD-104450,2022-11-03,CUST-55290,Brazil,xiaomi,POCO F5,,3.0,0.304,PayPal,3.7,False
ORD-104027,2023-05-26,CUST-17047,Germany,Sony,Xperia 10 V,570.55,4.0,0.333,UPI,1.1,False
ORD-101604,2023-04-26,CUST-30180,USA,Xiaomi,Redmi Note 13,1138.02,3.0,0.199,PayPal,4.4,0
ORD-101118,2024-07-02,CUST-65060,france,Motorola,Moto G84,746.08,2.0,0.058,Bank Transfer,3.0,False
ORD-103677,2024-04-22,CUST-77287,Singapore,xiaomi,Xiaomi 14,231.9,5.0,0.301,Credit Card,3.0,0
ORD-103490,02/09/2023,CUST-86931,USA,OnePlus,OnePlus 12,782.84,1.0,0.363,Debit Card,3.3,False
ORD-104942,04/10/2024,CUST-45709,India,Google,Pixel 7a,1205.42,2.0,0.014,Bank Transfer,4.1,True
ORD-102958,2024-04-19,CUST-61265,Germany,Sony,Xperia 1 V,1007.42,2.0,0.076,UPI,4.6,False
ORD-101994,23-02-2022,CUST-83125,France,Motorola,,1197.59,,0.247,COD,2.5,1
ORD-100711,05-01-2022,CUST-57522,germany,Samsung,Galaxy S24,1128.03,,0.38,UPI,4.1,yes
ORD-101900,,CUST-38523,Singapore,GOOGLE,Pixel 8,1420.26,2.0,0.185,UPI,2.6,yes
ORD-102376,07/08/2022,CUST-46613,India,OnePlus,OnePlus 12,1268.09,5.0,0.328,,4.5,0
ORD-101342,25-07-2022,CUST-38348,Brazil,Samsung,Galaxy S23,1296.44,5.0,0.021,Bank Transfer,3.0,0
ORD-100320,30-08-2022,CUST-94741,Australia,Samsung,,,5.0,0.325,COD,1.5,yes
ORD-101619,03/19/2024,CUST-76583,Japan,Samsung,Galaxy A54,333.6,5.0,0.017,UPI,4.1,False
ORD-103713,2022-02-28,CUST-54480,Germany,ONEPLUS,OnePlus Nord 3,660.17,1.0,0.357,COD,2.1,no
ORD-102060,2024-11-12,CUST-50614,Brazil,Apple,iPhone 15 Pro,1388.04,5.0,0.216,PayPal,3.7,1
ORD-102219,22-06-2023,CUST-20970,USA,,Redmi Note 13,960.93,2.0,0.139,Debit Card,4.9,False
ORD-101673,2022-10-11,CUST-92567,France,apple,iPhone 15,960.04,,0.055,Debit Card,,False
ORD-100260,2023-08-27,CUST-57510,Canada,OnePlus,OnePlus 11,733.63,5.0,0.194,Bank Transfer,1.1,False
ORD-104489,2023-07-31,CUST-93508,UK,OnePlus,OnePlus Nord 3,342.51,5.0,0.396,PayPal,2.3,yes
ORD-102039,05/30/2024,CUST-58269,India,Xiaomi,POCO F5,699.31,2.0,0.005,UPI,2.0,yes
ORD-100901,2023-12-01,CUST-39932,Japan,SAMSUNG,Galaxy Z Fold 5,384.81,4.0,0.262,COD,1.3,yes
ORD-103744,07/26/2022,CUST-74183,Australia,ONEPLUS,OnePlus 12,599.69,1.0,0.292,Debit Card,3.9,True
ORD-102026,2024-08-26,CUST-56127,Singapore,Motorola,Moto G53,1476.44,1.0,0.018,PayPal,2.2,False
ORD-104234,04/11/2023,CUST-21825,Germany,google,Pixel 7a,481.33,1.0,0.327,,3.6,False
ORD-101917,14-07-2022,CUST-50998,Brazil,oneplus,OnePlus 11,899.16,4.0,0.094,Bank Transfer,2.7,False
ORD-101828,2022-08-26,CUST-30041,Singapore,Apple,iPhone 15 Pro,1063.07,4.0,0.219,COD,3.8,yes
ORD-101573,06/17/2024,CUST-98764,,,Edge 40 Pro,531.78,3.0,0.336,Debit Card,2.6,True
ORD-104727,2024-10-18,CUST-72754,GERMANY,Motorola,Moto G84,1117.32,2.0,0.235,UPI,2.4,False
ORD-104208,2023-08-20,CUST-97157,Brazil,Samsung,Galaxy Z Fold 5,233.32,2.0,0.01,COD,1.6,0
ORD-100224,05/02/2024,CUST-52220,Australia,Sony,Xperia 10 V,1103.22,5.0,0.254,Debit Card,4.7,False
ORD-100723,07-02-2023,CUST-17655,USA,google,Pixel 8,,4.0,0.207,PayPal,1.9,yes
ORD-104559,23-09-2022,CUST-63569,UK,Xiaomi,Redmi Note 13,1099.17,4.0,0.027,Credit Card,4.9,False
ORD-101141,25-07-2023,CUST-84610,Germany,oneplus,OnePlus 12,,2.0,0.372,Debit Card,1.9,no
ORD-102762,2022-04-02,CUST-62320,,APPLE,iPhone SE,682.82,2.0,0.239,PayPal,5.0,True
